id,user,timestamp,commentText
Ugy35lqqniQKMuL-F354AaABAg,Mega MindyLou,1535434003658,Can’t wait to see what you’ll think of next to use your new microscope for. It’s a ‘no’ for me about your blue/green lipstick. Was hoping Tyler was CPR certified.
Ugx1vlPWJhqIm1DyXZl4AaABAg,Beck Lane,1535434003667,you should see about having those fake makeups tested just to see. itd be cool.
UgwjO07cS5OPgnUFHnF4AaABAg,daan michiels,1535434003673,usual instance dry file defendant compensation meal attempt ever jail.
Ugwrh14WNX_EMysA-R94AaABAg,Elizabeth Shaw,1535434003690,I like the fake Shimmer eyeshadow better than the real. Little turd shape! LMFAO. There is feces in everything that we purchase. I prefer a L'Oreal lash Paradise jet black as blackest black will flake. I keep getting confused if it's the jet black or the blackest Black but I just looked at mine and it is jet black I'm going to go research. I like the fake pale color better. The white stuff in the eye shadow is most likely talc. I had to look at cadavers under those microscope in medical school.
UgzIzBDzt1L2BxDgAfV4AaABAg,Coffee Bean Gamer,1535434003697,You should try food subscription boxes!
UgxKQSI4Xo1Te6BOP7R4AaABAg,Kierstyn Wiandt,1535434003703,"Didn’t realize I needed this, but I’m glad I have it! Lol thank you for making this video! Definitely never buying fake makeup 😂😂"
UgxJPUPTtnxCXRdCvER4AaABAg,Daisela Raine,1535434003715,You should compare name brand products to drug store products under the microscope
UgyM5lrjTUe_IIrSC854AaABAg,Elizabeth Shaw,1535434003718,We are mammals we have hair.
Ugyfs9EB5wl3UvXfGBp4AaABAg,Edith R,1535434003729,Can we get a video of you getting eyebrows done and eyelash extension please some pamper self love
Ugy8W_KPvMAvqNVlouZ4AaABAg,Elizabeth Shaw,1535434003739,Those aren't wrinkles those are skin cells all of your skin cells are shaped pretty much the same way.
UgzqhFuLsQvvg7_msvh4AaABAg,Elizabeth Shaw,1535434003749,You can go to Morocco where I used to live and was held by France until 1959. You can buy Chanel makeup and perfume for 1/10 the price that it is in the United States and none of it is knock off. My husband at the time purchased me a large bottle about a pint of Chanel Chance for $20 u.s. money. I was stupid not to go online and open a store.
Ugy5N0Up6ox2zT1sZfN4AaABAg,Amaris Hernandez,1535434003752,13:23 purple “HOREshoe”
UgwN9fSm0Kkp1kqXZg54AaABAg,Tanya Bailey,1535434003762,You should have Tyler do makeup on himself because he said you got mascara on your eyelid and he should try
UgxYZ-W43v5cn0BBbyl4AaABAg,ZERO,1535434003765,"I only came here to ask, How the fuck do you have fake makeup?"
UgyytgSABioiung4bmF4AaABAg,Justin Y.,1535434003775,"she looks horrible with the makeup on in my opinion. though i always thought makeup was ugly, i prefer a more natural and imperfect look. i know im weird tho lmao"
UgxAr187V1idGSptOAV4AaABAg,L. Richards,1535434003777,"that's funny, i just used honey five seconds ago buying product from pixi beauty"
Ugyc6dUz1y3Z5BzOPPt4AaABAg,•essabs•,1535430403788,Severely disappointed Safiya didn’t say fakeup instead of fake makeup
Ugw0UYV7hr10k2ddvNJ4AaABAg,Blue Knight,1535430403791,Army
UgxUhnU_iMHHjzQtiy14AaABAg,Danny,1535430403801,4:11 sWEETER THAN SWEET- im sorry
Ugw9XErxbkX5Uqlm-wp4AaABAg,RandomOneGamez,1535430405433,is anybody else looking at her lipstick instead of the video
Ugxx_K7_L4htIsGUPSx4AaABAg,Alex Giroux,1535430405447,"So interesting! I won't buy fake makeup because of you :P 
Hey, can you tel Tyler we miss he's video too please? :P or videos that you made together? <3"
UgzmuAWaLmH1KYS2z454AaABAg,Emily Andrews,1535430405459,"Stop it, Cristine!"
UgwU7XRKuLmsGL8iN4h4AaABAg,darcyjohnson957,1535430405469,Eeeey trending
UgxYQxzRMjY0iOj6BNd4AaABAg,Zandra R,1535430405479,This grossed me out so much but someone tell me why I watched the whole 20 minutes 😩
UgyKuh4a0CjalbfETQd4AaABAg,Jayden 101,1535430405485,SAFIYA IS ALMOST 6M
Ugy7VKPh4rlIGm2NeRB4AaABAg,Spooky M,1535430405494,FOLLOW @esqeii ON INSTAGRAM FOR FOLLOW BACKS AND SHOUTOUTS https://www.instagram.com/esqeii/
Ugw7EX3jpW2skqJOFsp4AaABAg,Tyler Hallman,1535426805511,Is that highlighter or are you just in need of a major oil cloth.....
Ugyv6PsoW6Rp4i3BbSx4AaABAg,ur a meme.,1535426805523,I got honey and I saved 30 bucks on one of my orders. I recommend it
UgxSV4TR7K0A0uV05tJ4AaABAg,Madeline Clark,1535426805532,Did anyone else notice “horeshoe” when it should be horseshoe 😂
UgxSN_lwpMbLUTqNF414AaABAg,Bethany Jenkins,1535426805544,It's so cool yet so creepy
Ugzq-qknmvITu8mMvcJ4AaABAg,The Chicken,1535426805558,Your so pretty
Ugza6RGF5gPlFHu3pGd4AaABAg,Uta,1535426805570,Your butt scrub? Did you just expose Ty lmao
UgyEypmLB8FpKN5A5_J4AaABAg,sarah nelson,1535426805582,You put so much love &energy into your videos... thank you 💗
Ugwe183wPPa9K9IA2b94AaABAg,pink angelwings,1535426805589,OMG U WANT TO PUKE
UgwH6xorsDHqYyqdQG54AaABAg,Faith Zurowski,1535426805607,at 7:30 (the real one) your skin kinda looks like those mattress patterns lmaooo (not hating)
Ugw9bjytzYhv6V32N_54AaABAg,Lauren Poulin,1535426805621,You should try a personalized makeup box like Ipsy!
Ugy86xpSLAWTBIOwJ3l4AaABAg,Boredom_Is_My_Motivation,1535426805632,the fake lipstick kinda reminded me of deadpool's skin
Ugz4KnT1ee5uYWQO-Nd4AaABAg,Sarah Scronce,1535426805636,"saf: starts putting fake makeup on her face 
me: OH NO BABY WHAT IS YOU DOING"
Ugxw6qGPDRVi_GSqA6l4AaABAg,Meghan Melise,1535426805646,I have that hair tie! A friend brought it from Hawaii  😊
Ugwclb36JV89h0AwXBd4AaABAg,Jay Jay,1535426807769,34 ON TRENDING?!?! you go girl
Ugxz5bFoci0heaYvYjN4AaABAg,Chloe salsedo,1535426807781,Please tell me I’m not the only one who sings the intro with strange mouth sounds
Ugw34RvOLnuGHK7-Al54AaABAg,Jasmin Mendoza,1535426807793,Come back when your eyebrows aren’t caterpillars 😂
Ugwjy5SZz-Z4RSFxtwN4AaABAg,ActuallyAshley,1535423207807,Can you do a video where you go out for a whole day with body paint? Pls do!!!!!
Ugyyi0ai8nT82g6-NZ14AaABAg,Nowshin Talat,1535423207819,The circles all over her face xD
